time,ava
2016-04-20T00:00:00Z,438.555
2016-04-21T00:00:00Z,446.055
2016-04-22T00:00:00Z,447.16
2016-04-23T00:00:00Z,448.325
2016-04-24T00:00:00Z,458.54
2016-04-25T00:00:00Z,437.735
2016-04-26T00:00:00Z,466
2016-04-27T00:00:00Z,439.515
2016-04-28T00:00:00Z,443
2016-04-29T00:00:00Z,451.075
2016-04-30T00:00:00Z,425.025
2016-05-01T00:00:00Z,450.31
2016-05-02T00:00:00Z,446.195
2016-05-03T00:00:00Z,446.39
2016-05-04T00:00:00Z,447.915
2016-05-05T00:00:00Z,447.555
2016-05-06T00:00:00Z,455.5
2016-05-07T00:00:00Z,458.475
2016-05-08T00:00:00Z,457.82
2016-05-09T00:00:00Z,460.205
2016-05-10T00:00:00Z,455.19
2016-05-11T00:00:00Z,454.155
2016-05-12T00:00:00Z,452.065
2016-05-13T00:00:00Z,454.43
2016-05-14T00:00:00Z,455.38
2016-05-15T00:00:00Z,456.4
2016-05-16T00:00:00Z,454.555
2016-05-17T00:00:00Z,454.045
2016-05-18T00:00:00Z,453.84
2016-05-19T00:00:00Z,444.44
2016-05-20T00:00:00Z,439.735
2016-05-21T00:00:00Z,439.63
2016-05-22T00:00:00Z,439.235
2016-05-23T00:00:00Z,439.695
2016-05-24T00:00:00Z,443.685
2016-05-25T00:00:00Z,446.93
2016-05-26T00:00:00Z,449.89
2016-05-27T00:00:00Z,465.115
2016-05-28T00:00:00Z,498.54
2016-05-29T00:00:00Z,512.5
2016-05-30T00:00:00Z,522.505
2016-05-31T00:00:00Z,531.75
2016-06-01T00:00:00Z,534.18
2016-06-02T00:00:00Z,534.565
2016-06-03T00:00:00Z,557.055
2016-06-04T00:00:00Z,573.625
2016-06-05T00:00:00Z,574
2016-06-06T00:00:00Z,579.91
2016-06-07T00:00:00Z,578.72
2016-06-08T00:00:00Z,578.055
2016-06-09T00:00:00Z,578.035
2016-06-10T00:00:00Z,576
2016-06-11T00:00:00Z,593.465
2016-06-12T00:00:00Z,643.115
2016-06-13T00:00:00Z,690.01
2016-06-14T00:00:00Z,679.75
2016-06-15T00:00:00Z,683.945
2016-06-16T00:00:00Z,731.435
2016-06-17T00:00:00Z,742.535
2016-06-18T00:00:00Z,750.935
2016-06-19T00:00:00Z,752.52
2016-06-20T00:00:00Z,743.695
2016-06-21T00:00:00Z,676.59
2016-06-22T00:00:00Z,632.83
2016-06-23T00:00:00Z,586.42
2016-06-24T00:00:00Z,652.35
2016-06-25T00:00:00Z,661.925
2016-06-26T00:00:00Z,659.525
2016-06-27T00:00:00Z,638.015
2016-06-28T00:00:00Z,650.505
2016-06-29T00:00:00Z,633.045
2016-06-30T00:00:00Z,649.64
2016-07-01T00:00:00Z,671.905
2016-07-02T00:00:00Z,688.835
2016-07-03T00:00:00Z,675.64
2016-07-04T00:00:00Z,661.225
2016-07-05T00:00:00Z,671.965
2016-07-06T00:00:00Z,670.565
2016-07-07T00:00:00Z,641.965
2016-07-08T00:00:00Z,650.495
2016-07-09T00:00:00Z,644.995
2016-07-10T00:00:00Z,643.84
2016-07-11T00:00:00Z,649.455
2016-07-12T00:00:00Z,662.025
2016-07-13T00:00:00Z,660.5
2016-07-14T00:00:00Z,657.47
2016-07-15T00:00:00Z,664.21
2016-07-16T00:00:00Z,660.835
2016-07-17T00:00:00Z,672.77
2016-07-18T00:00:00Z,674.165
2016-07-19T00:00:00Z,670.905
2016-07-20T00:00:00Z,667.5
2016-07-21T00:00:00Z,663.6
2016-07-22T00:00:00Z,655.65
2016-07-23T00:00:00Z,651.385
2016-07-24T00:00:00Z,658.495
2016-07-25T00:00:00Z,657.135
2016-07-26T00:00:00Z,650.975
2016-07-27T00:00:00Z,653.145
2016-07-28T00:00:00Z,655.15
2016-07-29T00:00:00Z,655.24
2016-07-30T00:00:00Z,654.845
2016-07-31T00:00:00Z,634.84
2016-08-01T00:00:00Z,616.815
2016-08-02T00:00:00Z,539.155
2016-08-03T00:00:00Z,546.67
2016-08-04T00:00:00Z,567.985
2016-08-05T00:00:00Z,570.1
2016-08-06T00:00:00Z,577.28
2016-08-07T00:00:00Z,590.47
2016-08-08T00:00:00Z,588.79
2016-08-09T00:00:00Z,585.64
2016-08-10T00:00:00Z,591.505
2016-08-11T00:00:00Z,591.5
2016-08-12T00:00:00Z,585.83
2016-08-13T00:00:00Z,585.845
2016-08-14T00:00:00Z,570.08
2016-08-15T00:00:00Z,564.295
2016-08-16T00:00:00Z,571.4
2016-08-17T00:00:00Z,571.94
2016-08-18T00:00:00Z,572.33
2016-08-19T00:00:00Z,563.58
2016-08-20T00:00:00Z,574.77
2016-08-21T00:00:00Z,580
2016-08-22T00:00:00Z,579.225
2016-08-23T00:00:00Z,580.495
2016-08-24T00:00:00Z,578.75
2016-08-25T00:00:00Z,574.955
2016-08-26T00:00:00Z,578.28
2016-08-27T00:00:00Z,571.95
2016-08-28T00:00:00Z,570.07
2016-08-29T00:00:00Z,571.8
2016-08-30T00:00:00Z,572.525
2016-08-31T00:00:00Z,572.445
2016-09-01T00:00:00Z,569.86
2016-09-02T00:00:00Z,570.615
2016-09-03T00:00:00Z,583.825
2016-09-04T00:00:00Z,599.965
2016-09-05T00:00:00Z,599.885
2016-09-06T00:00:00Z,605.37
2016-09-07T00:00:00Z,610.31
2016-09-08T00:00:00Z,620.32
2016-09-09T00:00:00Z,620.21
2016-09-10T00:00:00Z,621.835
2016-09-11T00:00:00Z,611.81
2016-09-12T00:00:00Z,605.575
2016-09-13T00:00:00Z,606.445
2016-09-14T00:00:00Z,608.335
2016-09-15T00:00:00Z,605.645
2016-09-16T00:00:00Z,606.245
2016-09-17T00:00:00Z,604.345
2016-09-18T00:00:00Z,605.515
2016-09-19T00:00:00Z,606.25
2016-09-20T00:00:00Z,604.94
2016-09-21T00:00:00Z,596.555
2016-09-22T00:00:00Z,594.46
2016-09-23T00:00:00Z,597.95
2016-09-24T00:00:00Z,600.675
2016-09-25T00:00:00Z,598.995
2016-09-26T00:00:00Z,601.685
2016-09-27T00:00:00Z,604.195
2016-09-28T00:00:00Z,603.355
2016-09-29T00:00:00Z,603.495
2016-09-30T00:00:00Z,605.77
2016-10-01T00:00:00Z,611.255
2016-10-02T00:00:00Z,609
2016-10-03T00:00:00Z,609.79
2016-10-04T00:00:00Z,608.915
2016-10-05T00:00:00Z,608.88
2016-10-06T00:00:00Z,608.795
2016-10-07T00:00:00Z,611.93
2016-10-08T00:00:00Z,614.745
2016-10-09T00:00:00Z,612.49
2016-10-10T00:00:00Z,614.295
2016-10-11T00:00:00Z,626.78
2016-10-12T00:00:00Z,634.38
2016-10-13T00:00:00Z,633
2016-10-14T00:00:00Z,635.22
2016-10-15T00:00:00Z,638.625
2016-10-16T00:00:00Z,638.29
2016-10-17T00:00:00Z,636.045
2016-10-18T00:00:00Z,634.66
2016-10-19T00:00:00Z,631.085
2016-10-20T00:00:00Z,627.61
2016-10-21T00:00:00Z,629.93
2016-10-22T00:00:00Z,642.285
2016-10-23T00:00:00Z,651.755
2016-10-24T00:00:00Z,646.125
2016-10-25T00:00:00Z,650.29
2016-10-26T00:00:00Z,664.345
2016-10-27T00:00:00Z,675.74
2016-10-28T00:00:00Z,682.14
2016-10-29T00:00:00Z,701.44
2016-10-30T00:00:00Z,701.635
2016-10-31T00:00:00Z,695.285
2016-11-01T00:00:00Z,716.19
2016-11-02T00:00:00Z,729.66
2016-11-03T00:00:00Z,707.755
2016-11-04T00:00:00Z,694.335
2016-11-05T00:00:00Z,701.025
2016-11-06T00:00:00Z,706.14
2016-11-07T00:00:00Z,704.09
2016-11-08T00:00:00Z,706.97
2016-11-09T00:00:00Z,723.155
2016-11-10T00:00:00Z,714.5
2016-11-11T00:00:00Z,716.59
2016-11-12T00:00:00Z,708.695
2016-11-13T00:00:00Z,693.06
2016-11-14T00:00:00Z,701.515
2016-11-15T00:00:00Z,709.795
2016-11-16T00:00:00Z,725.655
2016-11-17T00:00:00Z,741.1
2016-11-18T00:00:00Z,742.13
2016-11-19T00:00:00Z,748.85
2016-11-20T00:00:00Z,733.91
2016-11-21T00:00:00Z,733.115
2016-11-22T00:00:00Z,740.135
2016-11-23T00:00:00Z,739.95
2016-11-24T00:00:00Z,735.075
2016-11-25T00:00:00Z,732.535
2016-11-26T00:00:00Z,729.93
2016-11-27T00:00:00Z,727.22
2016-11-28T00:00:00Z,728.27
2016-11-29T00:00:00Z,727.145
2016-11-30T00:00:00Z,735.745
2016-12-01T00:00:00Z,747.58
2016-12-02T00:00:00Z,764.42
2016-12-03T00:00:00Z,761.7
2016-12-04T00:00:00Z,757.69
2016-12-05T00:00:00Z,752.545
2016-12-06T00:00:00Z,753.945
2016-12-07T00:00:00Z,760.695
2016-12-08T00:00:00Z,767.15
2016-12-09T00:00:00Z,770.14
2016-12-10T00:00:00Z,771.115
2016-12-11T00:00:00Z,768.145
2016-12-12T00:00:00Z,773.98
2016-12-13T00:00:00Z,779.185
2016-12-14T00:00:00Z,775.87
2016-12-15T00:00:00Z,775.04
2016-12-16T00:00:00Z,776.85
2016-12-17T00:00:00Z,785.62
2016-12-18T00:00:00Z,785.495
2016-12-19T00:00:00Z,790.7
2016-12-20T00:00:00Z,795.05
2016-12-21T00:00:00Z,815.895
2016-12-22T00:00:00Z,851.145
2016-12-23T00:00:00Z,889.465
2016-12-24T00:00:00Z,898.695
2016-12-25T00:00:00Z,876.985
2016-12-26T00:00:00Z,896.59
2016-12-27T00:00:00Z,913.71
2016-12-28T00:00:00Z,952.985
2016-12-29T00:00:00Z,965.37
2016-12-30T00:00:00Z,950.5
2016-12-31T00:00:00Z,955.24
2017-01-01T00:00:00Z,982.765
2017-01-02T00:00:00Z,1011.005
2017-01-03T00:00:00Z,1019.495
2017-01-04T00:00:00Z,1084.225
2017-01-05T00:00:00Z,1011.065
2017-01-06T00:00:00Z,948.995
2017-01-07T00:00:00Z,859.665
2017-01-08T00:00:00Z,911.555
2017-01-09T00:00:00Z,893.935
2017-01-10T00:00:00Z,900.94
2017-01-11T00:00:00Z,836.7
2017-01-12T00:00:00Z,792.165
2017-01-13T00:00:00Z,803.2
2017-01-14T00:00:00Z,823.88
2017-01-15T00:00:00Z,815.725
2017-01-16T00:00:00Z,826.545
2017-01-17T00:00:00Z,867.75
2017-01-18T00:00:00Z,883.865
2017-01-19T00:00:00Z,894.445
2017-01-20T00:00:00Z,891.215
2017-01-21T00:00:00Z,911.5
2017-01-22T00:00:00Z,912.25
2017-01-23T00:00:00Z,920.39
2017-01-24T00:00:00Z,902.24
2017-01-25T00:00:00Z,894.255
2017-01-26T00:00:00Z,906.175
2017-01-27T00:00:00Z,916.445
2017-01-28T00:00:00Z,917.035
2017-01-29T00:00:00Z,915.22
2017-01-30T00:00:00Z,916.5
2017-01-31T00:00:00Z,943.75
2017-02-01T00:00:00Z,974.48
2017-02-02T00:00:00Z,992.385
2017-02-03T00:00:00Z,1004.825
2017-02-04T00:00:00Z,1024.115
2017-02-05T00:00:00Z,1019.65
2017-02-06T00:00:00Z,1018.52
2017-02-07T00:00:00Z,1038.775
2017-02-08T00:00:00Z,1047.5
2017-02-09T00:00:00Z,994.21
2017-02-10T00:00:00Z,980.34
2017-02-11T00:00:00Z,1003.81
2017-02-12T00:00:00Z,1001.975
2017-02-13T00:00:00Z,991.495
2017-02-14T00:00:00Z,1003.485
2017-02-15T00:00:00Z,1007.385
2017-02-16T00:00:00Z,1026.98
2017-02-17T00:00:00Z,1048.485
2017-02-18T00:00:00Z,1057.565
2017-02-19T00:00:00Z,1050.485
2017-02-20T00:00:00Z,1067.19
2017-02-21T00:00:00Z,1101.93
2017-02-22T00:00:00Z,1120.58
2017-02-23T00:00:00Z,1157.325
2017-02-24T00:00:00Z,1155.55
2017-02-25T00:00:00Z,1155.865
2017-02-26T00:00:00Z,1158.985
2017-02-27T00:00:00Z,1183.495
2017-02-28T00:00:00Z,1193.13
2017-03-01T00:00:00Z,1209.65
2017-03-02T00:00:00Z,1249.125
2017-03-03T00:00:00Z,1276.5
2017-03-04T00:00:00Z,1259.775
2017-03-05T00:00:00Z,1257.5
2017-03-06T00:00:00Z,1268
2017-03-07T00:00:00Z,1228.795
2017-03-08T00:00:00Z,1195.495
2017-03-09T00:00:00Z,1171.505
2017-03-10T00:00:00Z,1162.5
2017-03-11T00:00:00Z,1152.255
2017-03-12T00:00:00Z,1206.375
2017-03-13T00:00:00Z,1232.225
2017-03-14T00:00:00Z,1243.25
2017-03-15T00:00:00Z,1249.16
2017-03-16T00:00:00Z,1194.48
2017-03-17T00:00:00Z,1118.115
2017-03-18T00:00:00Z,1021.68
2017-03-19T00:00:00Z,1016.55
2017-03-20T00:00:00Z,1031.5
2017-03-21T00:00:00Z,1076.41
2017-03-22T00:00:00Z,1051.195
2017-03-23T00:00:00Z,1032.545
2017-03-24T00:00:00Z,976
2017-03-25T00:00:00Z,927.345
2017-03-26T00:00:00Z,967.26
2017-03-27T00:00:00Z,997.975
2017-03-28T00:00:00Z,1041.58
2017-03-29T00:00:00Z,1033.795
2017-03-30T00:00:00Z,1033.655
2017-03-31T00:00:00Z,1056.215
2017-04-01T00:00:00Z,1079.32
2017-04-02T00:00:00Z,1083.245
2017-04-03T00:00:00Z,1114.095
2017-04-04T00:00:00Z,1140.89
2017-04-05T00:00:00Z,1128
2017-04-06T00:00:00Z,1167.865
2017-04-07T00:00:00Z,1189
2017-04-08T00:00:00Z,1181.98
2017-04-09T00:00:00Z,1195.425
2017-04-10T00:00:00Z,1207.355
2017-04-11T00:00:00Z,1213.51
2017-04-12T00:00:00Z,1216.285
2017-04-13T00:00:00Z,1180.225
2017-04-14T00:00:00Z,1167.5
2017-04-15T00:00:00Z,1178.75
2017-04-16T00:00:00Z,1164.65
2017-04-17T00:00:00Z,1176.75
2017-04-18T00:00:00Z,1192.975
2017-04-19T00:00:00Z,1199.995
2017-04-20T00:00:00Z,1222.77
2017-04-21T00:00:00Z,1241.985
2017-04-22T00:00:00Z,1223.075
2017-04-23T00:00:00Z,1236.205
2017-04-24T00:00:00Z,1244
2017-04-25T00:00:00Z,1265.535
2017-04-26T00:00:00Z,1297.5
2017-04-27T00:00:00Z,1313.51
2017-04-28T00:00:00Z,1323.01
2017-04-29T00:00:00Z,1329.4
2017-04-30T00:00:00Z,1335.84
2017-05-01T00:00:00Z,1383.11
2017-05-02T00:00:00Z,1434.865
2017-05-03T00:00:00Z,1473.53
2017-05-04T00:00:00Z,1533.975
2017-05-05T00:00:00Z,1552
2017-05-06T00:00:00Z,1541.985
2017-05-07T00:00:00Z,1545
2017-05-08T00:00:00Z,1604.175
2017-05-09T00:00:00Z,1688.225
2017-05-10T00:00:00Z,1738.105
2017-05-11T00:00:00Z,1818.505
2017-05-12T00:00:00Z,1741
2017-05-13T00:00:00Z,1693.64
2017-05-14T00:00:00Z,1784
2017-05-15T00:00:00Z,1733.28
2017-05-16T00:00:00Z,1695.61
2017-05-17T00:00:00Z,1755.215
2017-05-18T00:00:00Z,1824.065
2017-05-19T00:00:00Z,1922.49
2017-05-20T00:00:00Z,1967.5
2017-05-21T00:00:00Z,2012.315
2017-05-22T00:00:00Z,2115.67
2017-05-23T00:00:00Z,2181.725
2017-05-24T00:00:00Z,2373.195
2017-05-25T00:00:00Z,2490.55
2017-05-26T00:00:00Z,2329.56
2017-05-27T00:00:00Z,2094.97
2017-05-28T00:00:00Z,2177.72
2017-05-29T00:00:00Z,2230
2017-05-30T00:00:00Z,2249.54
2017-05-31T00:00:00Z,2244.14
2017-06-01T00:00:00Z,2376.6
2017-06-02T00:00:00Z,2429.515
2017-06-03T00:00:00Z,2514.67
2017-06-04T00:00:00Z,2514.5
2017-06-05T00:00:00Z,2612.315
2017-06-06T00:00:00Z,2811.2
2017-06-07T00:00:00Z,2752.89
2017-06-08T00:00:00Z,2714.065
2017-06-09T00:00:00Z,2824.33
2017-06-10T00:00:00Z,2856.49
2017-06-11T00:00:00Z,2914.495
2017-06-12T00:00:00Z,2730.015
2017-06-13T00:00:00Z,2711.12
2017-06-14T00:00:00Z,2560.5
2017-06-15T00:00:00Z,2318.1
2017-06-16T00:00:00Z,2423.83
2017-06-17T00:00:00Z,2547.465
2017-06-18T00:00:00Z,2562.81
2017-06-19T00:00:00Z,2539.48
2017-06-20T00:00:00Z,2682
2017-06-21T00:00:00Z,2700
2017-06-22T00:00:00Z,2667.305
2017-06-23T00:00:00Z,2701.23
2017-06-24T00:00:00Z,2618.545
2017-06-25T00:00:00Z,2533.86
2017-06-26T00:00:00Z,2432.52
2017-06-27T00:00:00Z,2427.985
2017-06-28T00:00:00Z,2530.505
2017-06-29T00:00:00Z,2547.545
2017-06-30T00:00:00Z,2507.79
2017-07-01T00:00:00Z,2453.555
2017-07-02T00:00:00Z,2451.53
2017-07-03T00:00:00Z,2533.84
2017-07-04T00:00:00Z,2589.77
2017-07-05T00:00:00Z,2576.55
2017-07-06T00:00:00Z,2568
2017-07-07T00:00:00Z,2540
2017-07-08T00:00:00Z,2508.5
2017-07-09T00:00:00Z,2532.575
2017-07-10T00:00:00Z,2394.865
2017-07-11T00:00:00Z,2320.81
2017-07-12T00:00:00Z,2324.19
2017-07-13T00:00:00Z,2369.045
2017-07-14T00:00:00Z,2248.92
2017-07-15T00:00:00Z,2093.82
2017-07-16T00:00:00Z,1937.22
2017-07-17T00:00:00Z,2070.27
2017-07-18T00:00:00Z,2278
2017-07-19T00:00:00Z,2312.75
2017-07-20T00:00:00Z,2601.755
2017-07-21T00:00:00Z,2749.42
2017-07-22T00:00:00Z,2763.295
2017-07-23T00:00:00Z,2747.5
2017-07-24T00:00:00Z,2750.5
2017-07-25T00:00:00Z,2612.895
2017-07-26T00:00:00Z,2504.48
2017-07-27T00:00:00Z,2602.315
2017-07-28T00:00:00Z,2740.41
2017-07-29T00:00:00Z,2708.715
2017-07-30T00:00:00Z,2672.07
2017-07-31T00:00:00Z,2785
2017-08-01T00:00:00Z,2772.085
2017-08-02T00:00:00Z,2705
2017-08-03T00:00:00Z,2753.135
2017-08-04T00:00:00Z,2821.715
2017-08-05T00:00:00Z,3093.99
2017-08-06T00:00:00Z,3221.305
2017-08-07T00:00:00Z,3308
2017-08-08T00:00:00Z,3395
2017-08-09T00:00:00Z,3300.91
2017-08-10T00:00:00Z,3379.585
2017-08-11T00:00:00Z,3547.835
2017-08-12T00:00:00Z,3760.475
2017-08-13T00:00:00Z,4015.855
2017-08-14T00:00:00Z,4147.195
2017-08-15T00:00:00Z,4100
2017-08-16T00:00:00Z,4152.92
2017-08-17T00:00:00Z,4323.605
2017-08-18T00:00:00Z,4166.48
2017-08-19T00:00:00Z,4044
2017-08-20T00:00:00Z,4062.975
2017-08-21T00:00:00Z,4014.89
2017-08-22T00:00:00Z,3869.655
2017-08-23T00:00:00Z,4150.455
2017-08-24T00:00:00Z,4216.285
2017-08-25T00:00:00Z,4359.99
2017-08-26T00:00:00Z,4301.105
2017-08-27T00:00:00Z,4341.81
2017-08-28T00:00:00Z,4284.365
2017-08-29T00:00:00Z,4493.02
2017-08-30T00:00:00Z,4560.61
2017-08-31T00:00:00Z,4665.935
2017-09-01T00:00:00Z,4803.045
2017-09-02T00:00:00Z,4734.2
2017-09-03T00:00:00Z,4542.5
2017-09-04T00:00:00Z,4336.235
2017-09-05T00:00:00Z,4238.405
2017-09-06T00:00:00Z,4502.825
2017-09-07T00:00:00Z,4574.67
2017-09-08T00:00:00Z,4402.98
2017-09-09T00:00:00Z,4271.89
2017-09-10T00:00:00Z,4166.22
2017-09-11T00:00:00Z,4222.945
2017-09-12T00:00:00Z,4228.825
2017-09-13T00:00:00Z,3949.575
2017-09-14T00:00:00Z,3565.87
2017-09-15T00:00:00Z,3396.005
2017-09-16T00:00:00Z,3686.45
2017-09-17T00:00:00Z,3617.76
2017-09-18T00:00:00Z,3891.06
2017-09-19T00:00:00Z,3984.025
2017-09-20T00:00:00Z,3935.28
2017-09-21T00:00:00Z,3743.5
2017-09-22T00:00:00Z,3637.92
2017-09-23T00:00:00Z,3681.125
2017-09-24T00:00:00Z,3699.125
2017-09-25T00:00:00Z,3813.49
2017-09-26T00:00:00Z,3910.305
2017-09-27T00:00:00Z,4048.365
2017-09-28T00:00:00Z,4196.755
2017-09-29T00:00:00Z,4124.82
2017-09-30T00:00:00Z,4251.64
2017-10-01T00:00:00Z,4296.61
2017-10-02T00:00:00Z,4402.5
2017-10-03T00:00:00Z,4321.5
2017-10-04T00:00:00Z,4256.535
2017-10-05T00:00:00Z,4248.465
2017-10-06T00:00:00Z,4351.7
2017-10-07T00:00:00Z,4387.91
2017-10-08T00:00:00Z,4508.25
2017-10-09T00:00:00Z,4703
2017-10-10T00:00:00Z,4804.985
2017-10-11T00:00:00Z,4784.89
2017-10-12T00:00:00Z,5119.33
2017-10-13T00:00:00Z,5613.215
2017-10-14T00:00:00Z,5687.8
2017-10-15T00:00:00Z,5622.5
2017-10-16T00:00:00Z,5677.555
2017-10-17T00:00:00Z,5641.545
2017-10-18T00:00:00Z,5359.555
2017-10-19T00:00:00Z,5623.6
2017-10-20T00:00:00Z,5831.9
2017-10-21T00:00:00Z,6025.5
2017-10-22T00:00:00Z,5885.535
2017-10-23T00:00:00Z,5831.545
2017-10-24T00:00:00Z,5661.505
2017-10-25T00:00:00Z,5557
2017-10-26T00:00:00Z,5835.5
2017-10-27T00:00:00Z,5834.06
2017-10-28T00:00:00Z,5760.92
2017-10-29T00:00:00Z,5999.925
2017-10-30T00:00:00Z,6126.9
2017-10-31T00:00:00Z,6261.295
2017-11-01T00:00:00Z,6548.185
2017-11-02T00:00:00Z,7027.05
2017-11-03T00:00:00Z,7212.61
2017-11-04T00:00:00Z,7281.95
2017-11-05T00:00:00Z,7432.58
2017-11-06T00:00:00Z,7171.73
2017-11-07T00:00:00Z,7094.845
2017-11-08T00:00:00Z,7484.005
2017-11-09T00:00:00Z,7275.6
2017-11-10T00:00:00Z,6886.31
2017-11-11T00:00:00Z,6519
2017-11-12T00:00:00Z,6022.215
2017-11-13T00:00:00Z,6310.875
2017-11-14T00:00:00Z,6608.44
2017-11-15T00:00:00Z,6979.5
2017-11-16T00:00:00Z,7548.82
2017-11-17T00:00:00Z,7762.75
2017-11-18T00:00:00Z,7644.77
2017-11-19T00:00:00Z,7881.175
2017-11-20T00:00:00Z,8084.995
2017-11-21T00:00:00Z,8062.23
2017-11-22T00:00:00Z,8178.325
2017-11-23T00:00:00Z,8129.88
2017-11-24T00:00:00Z,8108
2017-11-25T00:00:00Z,8425.89
2017-11-26T00:00:00Z,8952.4
2017-11-27T00:00:00Z,9494.35
2017-11-28T00:00:00Z,9775.125
2017-11-29T00:00:00Z,10322.5
2017-11-30T00:00:00Z,9809.145
2017-12-01T00:00:00Z,10160
2017-12-02T00:00:00Z,10918.845
2017-12-03T00:00:00Z,11156.585
2017-12-04T00:00:00Z,11231.535
2017-12-05T00:00:00Z,11617.125
2017-12-06T00:00:00Z,12679.9
2017-12-07T00:00:00Z,14850.76
2017-12-08T00:00:00Z,15074.54
2017-12-09T00:00:00Z,14349.775
2017-12-10T00:00:00Z,14198
2017-12-11T00:00:00Z,15973.595
2017-12-12T00:00:00Z,16697.855
2017-12-13T00:00:00Z,16302.36
2017-12-14T00:00:00Z,16341.57
2017-12-15T00:00:00Z,17135.595
2017-12-16T00:00:00Z,18323.495
2017-12-17T00:00:00Z,19065.5
2017-12-18T00:00:00Z,18527.6
2017-12-19T00:00:00Z,17996.025
2017-12-20T00:00:00Z,16646.52
2017-12-21T00:00:00Z,16143.085
2017-12-22T00:00:00Z,13477.77
2017-12-23T00:00:00Z,14626.35
2017-12-24T00:00:00Z,13553.55
2017-12-25T00:00:00Z,13930
2017-12-26T00:00:00Z,14947.41
2017-12-27T00:00:00Z,15482.26
2017-12-28T00:00:00Z,14487.095
2017-12-29T00:00:00Z,14554.5
2017-12-30T00:00:00Z,13256.64
2017-12-31T00:00:00Z,13393.635
2018-01-01T00:00:00Z,13371.565
2018-01-02T00:00:00Z,14084.055
2018-01-03T00:00:00Z,15023.14
2018-01-04T00:00:00Z,14811.32
2018-01-05T00:00:00Z,16005
2018-01-06T00:00:00Z,16727.495
2018-01-07T00:00:00Z,16428.565
2018-01-08T00:00:00Z,15100
2018-01-09T00:00:00Z,14745.575
2018-01-10T00:00:00Z,14156
2018-01-11T00:00:00Z,13886.535
2018-01-12T00:00:00Z,13479.73
2018-01-13T00:00:00Z,14204.26
2018-01-14T00:00:00Z,13719.015
2018-01-15T00:00:00Z,13911.805
2018-01-16T00:00:00Z,11884.52
2018-01-17T00:00:00Z,10508.035
2018-01-18T00:00:00Z,11419.5
2018-01-19T00:00:00Z,11537.785
2018-01-20T00:00:00Z,12284.03
2018-01-21T00:00:00Z,11945.94
2018-01-22T00:00:00Z,10969.595
2018-01-23T00:00:00Z,10668.705
2018-01-24T00:00:00Z,10994.065
2018-01-25T00:00:00Z,11305.195
2018-01-26T00:00:00Z,10949.16
2018-01-27T00:00:00Z,11223.155
2018-01-28T00:00:00Z,11674.835
2018-01-29T00:00:00Z,11405.505
2018-01-30T00:00:00Z,10476.78
2018-01-31T00:00:00Z,9919.48
2018-02-01T00:00:00Z,9321.28
2018-02-02T00:00:00Z,8361.02
2018-02-03T00:00:00Z,8830.955
2018-02-04T00:00:00Z,8587.545
2018-02-05T00:00:00Z,7467.78
2018-02-06T00:00:00Z,7035.36
2018-02-07T00:00:00Z,7931.4
2018-02-08T00:00:00Z,8104.93
2018-02-09T00:00:00Z,8266.47
2018-02-10T00:00:00Z,8630.83
2018-02-11T00:00:00Z,8190
2018-02-12T00:00:00Z,8531
2018-02-13T00:00:00Z,8656.01
2018-02-14T00:00:00Z,9009.785
2018-02-15T00:00:00Z,9792
2018-02-16T00:00:00Z,10003.755
2018-02-17T00:00:00Z,10594.665
2018-02-18T00:00:00Z,10726.575
2018-02-19T00:00:00Z,10784.995
2018-02-20T00:00:00Z,11430.185
2018-02-21T00:00:00Z,10765.87
2018-02-22T00:00:00Z,10333.1
2018-02-23T00:00:00Z,10002.65
2018-02-24T00:00:00Z,9957.055
2018-02-25T00:00:00Z,9571.705
2018-02-26T00:00:00Z,9919.155
2018-02-27T00:00:00Z,10500
2018-02-28T00:00:00Z,10659.91
2018-03-01T00:00:00Z,10656.705
2018-03-02T00:00:00Z,10974.505
2018-03-03T00:00:00Z,11263.045
2018-03-04T00:00:00Z,11282.955
2018-03-05T00:00:00Z,11535.83
2018-03-06T00:00:00Z,10990.1
2018-03-07T00:00:00Z,10180.89
2018-03-08T00:00:00Z,9614.475
2018-03-09T00:00:00Z,8893.195
2018-03-10T00:00:00Z,9105.98
2018-03-11T00:00:00Z,9109.185
2018-03-12T00:00:00Z,9317.035
2018-03-13T00:00:00Z,9156.395
2018-03-14T00:00:00Z,8652.07
2018-03-15T00:00:00Z,8053.5
2018-03-16T00:00:00Z,8263.57
2018-03-17T00:00:00Z,8043.315
2018-03-18T00:00:00Z,7825.145
2018-03-19T00:00:00Z,8416.455
2018-03-20T00:00:00Z,8682.005
2018-03-21T00:00:00Z,8971.465
2018-03-22T00:00:00Z,8801.555
2018-03-23T00:00:00Z,8592.895
2018-03-24T00:00:00Z,8762.5
2018-03-25T00:00:00Z,8524.315
2018-03-26T00:00:00Z,8165.575
2018-03-27T00:00:00Z,7976.865
2018-03-28T00:00:00Z,7914.005
2018-03-29T00:00:00Z,7441.265
2018-03-30T00:00:00Z,6926.175
2018-03-31T00:00:00Z,7012.995
2018-04-01T00:00:00Z,6736.435
2018-04-02T00:00:00Z,6933.23
2018-04-03T00:00:00Z,7254.06
2018-04-04T00:00:00Z,7070.19
2018-04-05T00:00:00Z,6753.825
2018-04-06T00:00:00Z,6680
2018-04-07T00:00:00Z,6835.06
